mp_id,formula,K-DFT,G-DFT,K-M3GNet-MatPES,G-M3GNet-MatPES,K-TensorNet-MatPES,G-TensorNet-MatPES,K-CHGNet-MatPES,G-CHGNet-MatPES,K-M3GNet-MPF,G-M3GNet-MPF,K-TensorNet-MPF,G-TensorNet-MPF,K-CHGNet-MPtrj,G-CHGNet-MPtrj,K-TensorNet-OMat24,G-TensorNet-OMat24
9095,Tb2Si3,73.503,33.445,69.05674893,43.63943992,63.88736137,36.94186476,79.85910057,39.6470227,44.97514389,16.45647854,69.031615,20.35190535,75.27580187,35.02384139,70.30740437,45.62716921
1453,NdSe,73.49,28.425,32.56953379,19.30011788,52.19651328,27.52265574,44.74972901,31.54859106,72.22609611,25.63096645,65.01370403,17.81731337,69.0007558,12.13961423,71.43771146,26.71635043
2642,CdAg,73.469,27.634,74.58845447,8.411768363,65.01323507,10.91255714,78.98527633,12.86930058,76.36476538,1.705398131,55.95420225,7.606391025,64.37892372,-49.68607764,71.89906687,6.297563491
1955,ErCu,73.462,28.142,64.00275519,27.51809982,57.08493712,28.50220298,32.83120234,16.72540789,75.56315187,14.84387143,70.53464316,14.84213355,74.31802215,17.18856301,73.45882763,37.89299098
1971,HoCu,73.432,32.372,56.17429179,25.0292568,56.11772649,27.50735544,48.00063141,27.18689752,76.43421829,14.30528406,68.24881281,13.23868785,75.31112829,15.82513139,70.97406798,37.15481117
1687,BaPd2,73.421,24.388,66.22218033,26.64336518,73.20958326,26.52379539,87.92199481,33.78079816,72.292792,18.1583961,71.43020126,22.12314509,66.99129723,16.74961148,66.28604455,24.81857911
984050,BiH3,73.332,26.673,59.24629595,26.67024431,33.53493358,12.23502128,44.03076811,-1.824914579,65.05646564,-20.15645615,66.69254368,-20.20268471,45.46486908,0.007271986,99.98252689,15.38464786
29772,YGe3,73.159,51.058,55.32429988,27.78521741,66.36415066,46.87719606,64.72270982,42.75221579,63.69049071,11.68950161,67.68167978,20.28256331,68.47095555,24.56185963,68.2567564,42.85929486
978534,SiGe,73.122,55.607,81.17699229,73.14727916,87.64810993,64.05053601,47.563039,33.91917511,54.20185618,18.72608413,44.32035657,20.46762512,59.87000623,26.60327069,73.9871835,54.72601019
7568,ThSb2,73.11,31.269,52.95829086,20.1443648,75.48038487,40.66805782,74.29466026,39.92417346,59.88846871,16.44098117,54.14532947,8.837750917,67.77996894,18.4939014,79.97813781,38.55747098
1006880,BiB,73.075,59.35,156.633259,64.8503658,92.78348943,58.21163579,72.98834173,32.09451047,69.80196764,-48.2143379,49.44351803,26.42081533,81.9086877,18.47806756,76.70958423,45.25223344
932,ScGa3,73.065,45.318,58.88562753,10.17743285,61.56638519,36.60455114,89.32792835,28.5936674,64.80495932,5.162841286,56.53992374,8.384115755,72.10560894,11.15830364,66.77626686,38.37419159
1008688,Ti2Sn,73.05,17.188,54.3712587,22.87297337,75.46808512,18.6139228,75.04466925,33.03333694,42.74353696,-39.50902643,58.40356709,-4.351908241,82.34402588,17.55920726,71.39623463,6.663517614
22050,Hf2In5,73.035,46.706,71.30844481,35.87110209,74.1897297,35.76300274,63.53073448,36.43679636,59.97289477,7.070645273,66.08663781,12.62594966,66.58024611,18.70210383,81.32686899,36.64184517
475,SnP,73.018,33.954,50.90344299,20.4721982,57.04450043,46.52509676,43.82080175,41.33780466,49.27473273,8.001707599,55.83246391,29.30090308,59.62636101,11.1555833,59.25734026,38.17120398
979039,Th3Au,72.964,15.655,77.29339309,1.318505482,83.32995474,7.898552098,63.59826782,-29.93075492,46.30410277,-10.81359614,47.65619452,-86.0352093,80.21104126,-6.526295192,67.62775756,11.06348907
2130,LuNi2,72.924,50.812,98.72661355,37.70760813,123.1570448,42.72268239,96.66175501,50.95518193,112.5049026,29.83968736,103.3738175,26.18775038,127.0228855,41.03444946,126.6048321,58.80662442
1775,SnAu,72.865,20.977,62.58245063,24.90465472,68.79865932,23.10955766,91.35026009,21.19945022,64.26283594,6.1574783,72.7178259,10.96414931,80.43416025,6.653199044,73.23997687,21.31326083
15179,Pr2S3,72.794,35.04,40.78714306,17.60572186,61.00871237,38.26061473,55.76156375,22.06694298,66.78739237,17.81561699,68.9070517,31.33855836,68.19090289,26.03235257,78.17174119,43.48236709
979923,SmMn3,72.777,29.185,142.069184,33.09099633,21.67727072,26.32931166,95.53854925,41.18721912,92.56500909,23.79620457,81.6383826,20.51722595,77.13244215,36.65315644,63.40906198,27.89843089
31178,DyAl3,72.759,52.022,41.27023979,42.33232118,62.00395196,35.91467648,59.93134039,28.12599701,50.64238177,15.03442262,59.63261056,14.1189506,61.5288434,23.97538315,71.61527861,34.72154228
978287,Mg3Mo,72.683,52.21,46.46786146,20.80040008,59.26073815,29.4567585,37.2444544,21.23554694,74.38605466,28.72382246,58.85588495,-0.113546738,40.06615126,21.8110929,65.50191833,35.36472343
2743,LiPd,72.655,24.82,72.71983307,25.18862803,66.11963608,24.60705799,39.31321497,14.02820764,74.80924366,20.38766594,75.06371978,8.569670719,66.52336729,26.58930992,68.00387269,22.36850162
841,Li2O2,72.65,50.633,116.4302204,63.50329045,93.62181328,64.44021308,91.53218244,55.00136827,33.0532395,34.58162163,98.98072863,42.12378524,65.97432392,27.99044719,68.91887432,57.53149659
738,Sb2Au,72.555,23.812,79.34651869,17.49139839,79.54688537,28.74532992,83.75375481,28.07235934,69.50191712,7.914888371,73.77144657,12.16304286,69.47671836,6.19689569,76.09252112,26.7165672
1738,SmAs,72.532,48.426,42.37085401,25.28589612,43.33528247,30.9776088,78.14445964,31.75858675,68.52217475,15.32149694,79.08723805,24.4728797,65.09417169,21.84800346,72.14438318,48.29205757
1754,UHg2,72.435,37.696,71.47776639,35.0467998,70.23883522,31.16694233,49.04096202,24.87789057,73.30281792,11.30943552,76.85108895,20.12194639,84.14792917,16.11387091,77.94857961,33.03761988
30358,TbAg2,72.426,29.94,67.96037657,22.40828868,53.85146416,16.62410162,45.12487418,-31.83246984,75.96373624,17.32929165,68.64448347,13.72706252,68.41036059,11.67495754,64.32872514,22.8528755
568293,Ca3N2,72.375,39.943,67.85728897,37.39409394,63.49068118,41.7031969,59.96073313,42.68899774,64.71595969,20.71728093,56.76569862,27.66343772,66.78330373,29.25414213,80.56513559,42.70680594
568411,Th2Ga,72.297,32.054,48.42449815,18.15163855,60.40122868,32.04123425,66.06958184,31.04668536,62.22541491,12.23742407,61.79884932,20.54342618,75.29323732,18.00139712,71.77207386,30.49570419
1025126,MgSi2,72.283,30.387,33.0082506,5.941564946,54.21778038,16.39471095,36.09398632,11.43510096,45.51493994,9.632947864,49.0455984,9.246490846,57.2118733,7.128721292,71.65666764,23.51695865
17695,Sc5Sn3,72.275,52.028,52.35636873,20.27857954,59.50532452,42.67765642,70.35039381,43.81940112,74.57253296,16.87297765,60.45476845,19.97533569,75.10376792,16.43402664,69.36863285,45.01242013
30884,YZn3,72.174,41.301,57.59101072,23.15097126,73.56803471,38.21618701,71.82340824,30.90482367,58.35697772,11.73730047,58.71356888,17.98753647,69.28768524,19.52413652,68.98583152,37.70077961
178,ThAl,72.139,37.801,51.64562002,23.36977198,74.03483351,39.15436717,70.19247079,44.7478088,65.60368794,19.65635386,62.70073361,15.99291293,71.69859251,16.89243212,77.08017201,38.90879547
21143,CeP,72.137,11.588,61.3367227,11.92432159,63.86884758,14.38835211,50.61794506,17.44092603,114.6213588,14.14287526,74.68515236,8.16775478,71.87980758,9.621260145,63.05782609,14.81977005
400,NdAl2,72.11,47.046,40.83493186,34.967676,42.17973036,29.16013168,108.7274918,38.18387464,52.88586964,13.05687108,56.95389814,15.61602619,78.77723311,16.9921448,74.47804523,44.74794883
9371,ErF3,72.095,44.528,106.7909829,42.69426376,120.2664189,54.13344404,109.924756,46.24689401,126.4322189,42.95824449,125.052193,60.73344897,122.6294558,58.35004289,128.0868487,61.9277409
7192,Sc2Sb,72.039,41.139,51.28006729,22.99281251,54.98325983,39.67803619,66.63483248,32.82120956,75.59038359,14.62125716,61.79422047,17.68387641,74.21596276,25.6621915,70.74227788,40.8176311
11418,TbGa3,72.033,43.497,48.14864659,22.82772918,61.99460999,43.73859102,72.16218753,30.52596178,47.24599036,5.489499784,54.96556347,10.2658573,66.50621075,21.56349817,68.24652106,42.21240708
1891,SmAl4,72.01,18.401,62.73409964,30.0748239,74.25091427,39.43448596,71.64834609,29.4108704,63.25029717,20.45802232,59.86265733,16.0732451,59.00820928,21.40599745,73.25153593,44.02628827
1209,RbAu5,71.996,25.159,61.18576281,23.31316682,68.96736035,27.6383808,71.00011777,24.40415738,65.06892833,11.57862314,64.83641245,13.341827,67.29506031,17.04749445,73.17231342,26.31610892
2233,Th2Ag,71.978,24.919,63.22659142,21.25103007,64.48461612,24.38711359,65.67343262,26.36471912,72.47921967,16.00682671,62.61109166,25.05668963,71.57597599,9.622524179,67.63048543,21.33133547
370,CdS,71.97,33.755,54.75336119,20.60150228,71.52308184,31.47295198,64.87939581,22.78457824,75.67327668,-11.006466,72.52804232,27.82891165,63.35260769,13.40812267,66.1508931,28.34364982
477,SmGa2,71.852,53.193,27.33382033,14.00726158,59.27688089,32.4769385,25.05233187,10.57786421,61.33781178,11.96796328,57.25552776,18.25259304,87.99311549,22.4763085,74.08837842,45.8645626
2451,YAl3,71.776,44.156,50.85755867,30.78048315,72.72087949,51.39382087,70.59825054,44.17940733,56.44114474,18.41829158,57.05512783,16.90339514,84.24818245,31.07550252,72.93678914,48.14158723
1025565,HoO3,71.744,29.665,86.05547748,19.90614366,90.18461171,20.44322221,107.7358689,39.04080249,99.06551597,21.80408572,115.879211,18.20020683,104.429741,35.79874045,90.01389851,26.26349969
864995,DyAl3,71.682,39.137,38.88958922,29.88004131,68.68695877,46.8442481,71.82943131,42.05845248,56.62883076,15.66159899,56.34326185,16.30433489,84.99618139,30.58860829,74.75251379,48.00009276
1674,PrSe,71.671,27.766,32.16871131,21.18813576,55.19535149,26.69863148,45.43107593,26.42781492,70.00257441,24.41922137,64.79472574,18.43920431,74.53603437,11.27558073,70.29436249,27.79484905
30872,ThSn2,71.526,40.547,59.60210345,23.93138463,69.47639814,35.09745922,97.1562218,36.14347627,71.11386686,11.57307753,62.77916063,12.80418427,52.17842276,13.70317423,80.33481933,40.31853962
31277,Sn4Ir,71.396,37.376,62.52679212,35.22805922,76.96347715,34.81441133,74.5486538,21.06286082,79.98124331,0.730561938,64.77951275,13.39113191,79.27519419,13.10632851,83.02279089,33.47883337
21188,CeNi,71.273,15.258,53.11075347,9.341719899,78.02380613,13.72616835,56.70603565,8.781748756,69.64179435,1.003283961,60.39065015,10.77792833,77.51136162,7.447634869,77.25088633,10.85035216
2384,LaP,71.271,44.222,56.7725669,26.68195846,67.39080926,44.70573324,46.50694954,37.33046581,60.72134244,18.4069698,65.20210077,31.14597433,63.63016153,21.52143888,74.37028684,43.12811414
2334,DyCu,71.228,31.884,46.4432072,18.76704873,55.1911086,26.66087779,142.7057699,15.40785731,75.84669356,13.48536985,69.66826311,12.24912701,65.08437476,13.51733408,69.9028583,35.54890613
867246,TbGa3,71.201,44.485,43.11714548,14.32359517,63.27187208,37.43857139,39.60038799,14.69315307,45.39783893,4.94714201,56.48018242,12.45188951,79.14452608,16.32469305,64.81438573,34.63814402
2602,NdAs,71.185,45.687,56.3427938,28.7593834,48.07494453,37.55494661,59.52984359,31.35635037,69.29684685,13.5495593,71.89306063,24.59247081,71.16852736,24.28816255,71.41657667,45.6516886
569406,TmZn2,71.161,43.099,42.10880809,20.35249384,50.88612859,29.46601411,48.17886747,22.89998735,60.63318652,13.75386437,57.01699634,17.34671789,72.92504392,17.50368491,70.31815289,41.4004081
2697,SrO2,71.147,44.189,81.31754455,40.83150551,87.92245352,51.36385777,89.31920226,42.11390926,85.07068616,25.39254895,100.6518842,39.29897354,91.02066104,34.68533962,89.78188074,44.76668965
2548,PuAs,71.138,51.563,72.46346639,42.91032574,90.23041618,48.4633578,105.1716802,46.42060985,68.2804683,14.60868664,52.17831993,13.54010982,85.25195703,22.52211579,71.09022114,39.51922092
1837,TbCu,71.128,31.116,65.57782039,30.85078974,55.96106005,26.82711338,13.3074358,14.4611571,75.10250687,13.14567492,67.86688242,13.62443686,68.0823803,12.73081981,66.70430157,33.48476287
24096,NdH2,71.096,40.995,44.67592927,33.92530653,43.90744265,42.42547638,67.85112438,33.1024941,48.33844939,10.48072456,41.38301199,19.24151573,78.94008316,24.18696132,67.29243834,41.21906494
561877,HoF3,71.076,42.75,107.429882,47.31168943,125.1700671,54.74205502,124.3098727,49.53782823,124.455077,47.0284614,126.9506259,61.04151822,125.5230022,57.36544437,128.94393,61.35526926
2137,Mg2Ni,71.061,33.4,65.17885321,29.08478969,65.55920287,32.60879539,60.58765538,28.14678621,58.46891924,29.58769286,51.21150663,22.29202701,71.38756083,22.387016,64.26437548,37.83633321
755894,Li2O,71.014,44.318,83.41705897,62.07473436,91.78053183,74.83594778,80.81737154,58.02068021,64.98466602,48.45645963,52.20285582,38.85001049,72.13216995,52.12137372,104.6110444,76.88000343
1052,NaAu2,71.011,26.679,50.81826171,19.00770328,69.89327937,27.59138624,55.89219706,22.17290918,75.05807931,12.38508627,70.91745523,15.56854072,60.91593181,13.2107563,66.27750143,25.56731357
9983,Ta2Se3,70.995,45.809,83.75850237,60.51769372,111.7758502,76.49169846,95.4368466,53.38374667,107.7796742,19.80741524,117.9513116,31.90847806,119.1317713,31.61135161,124.514027,65.92882069
1047,Ca3N2,70.981,33.499,56.84683952,32.93382084,60.66427852,39.4444938,53.50978446,39.11495458,58.64968321,17.93732713,50.83742867,27.41015074,75.87132393,29.30936207,75.06499943,40.98578098
1834,NdAl4,70.958,21.595,58.82681684,36.48224892,65.84975456,36.87493014,48.45670541,26.15885625,62.9211561,21.22764789,56.17250859,15.24450883,61.7501914,21.15552635,72.15269095,44.57410995
11359,Ga2Cu,70.807,30.62,101.3063612,25.46394208,74.43910209,26.80390634,74.16589669,33.16946188,62.75247189,11.92397423,60.11843809,5.126634177,60.26786555,13.60885297,71.0528007,25.18671604
1001835,LiB,70.778,45.849,86.94652935,46.52655041,83.16591173,38.86933835,50.52435759,38.75222452,62.68737273,19.31550889,60.48932083,26.17613556,38.0667414,25.38692704,90.51152159,40.07312974
13208,Mg2Pt,70.693,36.113,80.4185757,39.09150769,85.20875549,39.69289638,65.50351361,31.4738226,91.6265202,26.96320739,66.40573115,24.06718054,67.4772565,19.83525559,86.45118178,41.19774734
999145,SmNi,70.621,23.373,43.78183617,15.00226373,47.25248639,17.75265962,53.00841725,15.27738902,58.53801503,8.751201015,57.78544383,12.10184228,81.88225383,11.07900519,71.43234513,20.43768781
20055,NpSb,70.61,31.362,82.89226828,31.87742534,69.00213799,25.87344819,67.83414323,11.59504673,43.04157642,8.036122513,63.51481268,10.68752327,73.6595371,15.54638791,70.59164316,30.53999828
22375,In2S3,70.535,20.656,30.20963849,4.939568483,61.98045668,26.13887022,42.28438903,16.10354355,64.59025964,8.054654729,68.32821653,19.0255271,61.86355183,15.01670095,67.49473765,25.37134863
21109,LaAl4,70.525,25.994,44.85224277,30.23285753,63.72486397,37.75670807,48.32359225,27.27179911,59.03698618,18.22583829,52.14320711,13.10210533,60.64203287,18.61588549,67.80859396,42.98322354
1002221,ErH,70.446,43.134,63.74390392,40.86378905,55.72600408,33.08186063,45.48388783,29.36453177,30.60113638,7.722709208,26.50438358,17.3763588,63.37896043,-1.877666725,60.7646355,35.92594539
865527,YAl3,70.402,38.964,49.24297988,26.65388354,75.72023103,50.63156131,83.07923621,44.49839733,58.17903982,18.2050619,56.5501115,17.20131219,85.92492839,29.16931354,73.32208297,46.60060766
11220,Sc2Al,70.371,45.946,81.96614959,43.77119213,59.5525735,40.60627084,76.74242981,46.75044338,59.94901,15.00656109,54.39976345,17.64835135,81.97878313,27.18018286,57.63560923,39.10187714
7846,Zn3P2,70.323,30.525,82.7080006,45.13314447,61.01794315,36.95110355,84.30975785,38.42356971,63.30733418,4.533262618,77.29979934,24.90001454,73.96593108,21.22911328,60.88590761,30.87621521
2102,PrGe,70.295,46.687,42.44257067,19.08002976,47.4022287,28.95415537,34.86232762,27.64625534,52.20094282,7.634709497,55.29115876,15.9730328,73.82533791,19.01420687,67.61224641,38.99008526
10622,PrAs,70.29,44.49,67.89151172,38.01600581,54.01583082,38.13816213,70.56538637,30.44212019,65.56894442,12.8755558,72.7307034,23.96479361,72.25601896,24.441483,70.73184755,43.75831301
569054,La2Co3,70.274,14.097,53.01399596,13.04133782,75.23289104,22.19435079,56.93733035,19.95703803,61.59487653,6.766031764,62.33083028,13.21344347,73.28286262,12.57529508,84.38840565,19.28972826
712,YCu,70.25,31.833,76.36520181,35.4635426,68.55476494,34.63760088,73.11844264,38.14007097,72.65226964,12.35894868,67.43317722,12.40797273,78.31525455,16.61261277,67.47794364,34.33313381
2524,NdGa2,70.177,53.203,35.39203334,19.15382659,60.11810228,37.15878409,39.91803072,21.54847334,58.2601702,11.93446881,55.60203294,18.06146378,65.48029012,18.39185281,72.98469806,45.95683339
1025096,ErZn2,70.145,42.435,41.34275915,17.95128401,53.87711933,30.42111758,46.95863037,23.82597414,58.01587512,13.00290625,55.54483651,17.43342592,73.55345682,17.86543215,67.61732099,40.07003754
2424,LaZn5,70.032,33.134,38.24432279,2.750033897,71.90302136,32.29400485,57.84187778,21.05931936,48.91026462,8.54332709,51.6304904,14.27172983,65.07645053,15.65257601,66.35291476,33.64623984
982557,HoGa3,69.96,41.108,44.20843442,16.48377101,55.75077725,34.72616792,48.78633322,26.89270473,45.01619726,3.756676395,54.37018534,9.197690469,73.7541086,12.98086574,64.94350001,32.89868041
1018940,PrSe2,69.96,36.5,48.03374957,16.72107247,59.09299972,28.11860697,37.28421673,14.44115649,63.51972816,11.73738555,66.33389356,18.67953225,62.68904235,14.17061919,80.06178681,35.12393935
1138,LiF,69.649,50.018,77.65316869,37.55083887,67.48318323,40.67132674,66.57468709,32.54631851,71.55403429,37.79870337,53.55664732,32.44294896,46.16251709,25.9118746,71.53565075,41.4766363
18707,Mg3Pt,69.596,23.933,70.81663165,37.65497531,72.76784746,37.47663126,64.32281022,33.05285786,79.13816323,23.84094135,59.79738737,24.70397125,63.92394465,20.67792074,74.12418674,38.32864475
979423,YGa3,69.461,42.645,48.29964854,19.84066996,58.05235059,42.33932414,60.11391451,32.71318793,46.76505123,5.487297913,57.0470011,9.936937966,53.68632913,17.53479463,67.60407227,40.36821142
1008999,LaSe,69.443,38.027,46.95359392,30.46557468,68.67576997,35.47358284,34.55980479,32.62837543,74.47853854,9.982196412,55.48134706,4.433908281,70.27876663,13.23250521,69.86244564,33.12279528
2154,CeP,69.44,50.428,68.43095011,41.74175203,74.18956612,49.97644764,66.5145755,47.33419691,66.03350931,20.23923084,70.33828392,36.72300855,83.19723331,29.82836639,69.74400281,48.52174144
1860,LaSi,69.385,42.891,26.65001729,11.13791578,58.40805095,36.36797054,60.03183612,28.08956511,42.64429269,6.942979995,54.46240807,17.49826233,53.6599593,17.91316586,67.31954156,37.1674328
7475,La2S3,69.384,32.899,38.22019022,13.95809911,64.25913796,36.8606312,29.19705512,14.57415653,55.10852441,14.98020641,60.34146829,27.63421739,70.03713401,23.95578393,74.39876697,40.61912366
2688,HoGa3,69.38,43.833,56.43569615,27.95086464,53.46782057,41.47138901,27.65249325,30.06167342,46.4955837,4.896666557,54.1099337,8.20958633,63.99028693,19.27232964,68.09935393,41.152213
2234,Er2S3,69.36,33.204,55.02590872,25.02745228,63.2852573,37.74185878,45.60955904,23.29135664,63.41351699,17.20376432,69.44913101,33.59200039,77.18892336,30.43457301,79.62164165,45.65171712
1009217,MnSb,69.337,29.705,52.54819622,19.99144526,56.70140488,22.80025249,52.83688245,18.12268695,31.57428324,9.239768914,36.57996686,4.230324184,75.92107209,9.889508411,51.93798606,14.36164687
